request_id,timestamp,team,user_id,provider,model_or_tool,usage_type,input_tokens,output_tokens,cost_usd,monthly_budget
2b493632-eb4c-491d-b3a1-56cbcdb196ac,2026-04-22 13:01:00,Marketing,mar_004,OpenAI,GPT-5.3-Codex,completion,2907,1871,0.0613,3500
c44c6469-fff7-41bd-ba88-3da4cfa8caec,2026-04-22 16:02:00,Sales,sal_008,OpenAI,GPT-5.4 Pro,chat,3564,2837,0.264,1800
fea15f7a-abc0-4df1-8bf2-38c29e04a1f6,2026-04-22 18:22:00,Engineering,eng_013,Meta,Llama 4 Behemoth,analysis,811916,277838,3.7825,5500
354cae41-a96c-49ad-93e1-9eaff06b587e,2026-04-22 20:47:00,Product,pro_003,Google,Gemini 3 Deep Think,summarization,55149,1572,0.4833,4000
bf73bdc1-6519-42f1-8cba-1f96f75ee802,2026-04-22 21:02:00,Support,sup_005,Amazon,Nova 2,embedding,1549,0,0.0012,800
301143fa-6354-4589-87f9-fa07a33884ef,2026-04-22 21:33:00,Sales,sal_010,Anthropic,Claude Sonnet 4.6,code-gen,2609455,37694,8.2541,1800
a1a8af54-7c19-4b11-a6b3-91a1755b39a0,2026-04-22 21:36:00,Legal,leg_003,OpenAI,GPT-5.5 Pro,analysis,1119676,107977,45.7732,2000
f085f9e3-8db9-483e-a03f-8a1d80da0734,2026-04-22 21:56:00,Product,pro_005,Meta,Llama 4 Behemoth,analysis,6096138,314249,14.4616,4000
880a4f24-968b-47cb-ba9f-c099838cf71a,2026-04-23 07:05:00,Sales,sal_014,Google,Gemini 3 Deep Think,summarization,60996,1328,0.5216,1800
d6f4f2b8-0a61-4b26-908a-c888de4ec190,2026-04-23 08:01:00,Engineering,eng_025,OpenAI,GPT-5.5,summarization,2939692,570720,77.0354,5500
5d0fc3e1-b0cc-4e46-b8b8-26330675995f,2026-04-23 08:58:00,Product,pro_012,Anthropic,Claude Sonnet 4.6,summarization,966760,215032,6.0239,4000
51deae5e-6615-4b0d-a673-4930e26a77b7,2026-04-23 11:49:00,Support,sup_008,OpenAI,GPT-5 nano,analysis,20793,9921,0.0048,800
55993398-22cf-4466-8ecc-f10cb2cc0e19,2026-04-23 12:51:00,Sales,sal_012,OpenAI,GPT-5.3-Codex,summarization,20624,2768,0.187,1800
94a28ed2-a9db-4f9c-8c9d-c7169850afd7,2026-04-23 15:09:00,Engineering,eng_003,OpenAI,o3-pro,chat,1789,2550,0.2358,5500
6c3a3b58-26fc-4d1f-a5d8-36857f8fd4da,2026-04-23 16:56:00,Engineering,eng_003,Amazon,Nova Premier,code-gen,4562722,126044,24.913,5500
a021a9ab-13a4-49fb-bc95-f6beced689ba,2026-04-23 18:38:00,HR,hr_002,Amazon,Nova Premier,analysis,7908,9051,0.2169,600
a8cb1b9e-0c80-4cb4-ba85-22fb5301a358,2026-04-23 18:40:00,Product,pro_011,Anthropic,Claude Sonnet 4.6,code-gen,1688470,67185,5.9722,4000
d0315c19-491e-4028-9c70-609440b5f799,2026-04-23 18:41:00,Finance,fin_008,Anthropic,Claude Opus 4.7,code-gen,848366,162772,24.5186,1300
bb3993be-14af-46aa-963a-6496b01d1a24,2026-04-23 19:36:00,Finance,fin_007,Anthropic,Claude Opus 4.7,summarization,24249,818,0.418,1300
b4490486-776a-4aa7-80c9-8525ef6e7ed6,2026-04-23 20:25:00,Engineering,eng_003,Anthropic,Claude Opus 4.7,summarization,424309,852848,69.1583,5500
cc630e1a-33dc-4f5f-b704-5a3e5b5bf9b9,2026-04-23 20:30:00,Product,pro_009,Mistral,Mistral Large 3,analysis,4537155,435063,17.2355,4000
1f98f0b7-5cf3-453c-ac41-e4ba86048157,2026-04-23 21:05:00,Support,sup_021,Amazon,Nova 2,completion,1589,1036,0.0045,800
3a2c4b68-a8e6-48ab-8e41-a3dbd1abeafe,2026-04-24 07:37:00,Product,pro_004,OpenAI,GPT-5.4 Pro,summarization,668026,173884,24.1358,4000
fcbf48fd-d6ae-420d-af82-68ec1f148dac,2026-04-24 07:55:00,Engineering,eng_020,Mistral,Mistral Large 3,code-gen,1351384,177691,5.5593,5500
6e42390c-4df5-4452-a1a8-c8c10ffe9cb1,2026-04-24 08:47:00,Support,sup_022,DeepSeek,DeepSeek V4 Flash,chat,1181,597,0.0005,800
8d9f8d21-e8c9-473b-acc7-99400e723648,2026-04-24 09:42:00,Marketing,mar_012,Google,Gemini 3 Deep Think,analysis,3910899,353973,41.9054,3500
916f8510-4fec-4a84-a312-e5f0fd9fef6c,2026-04-24 09:46:00,Finance,fin_002,OpenAI,GPT-5.5 Pro,completion,996872,310092,66.0007,1300
abc071fa-4053-496c-941e-7ee13ac8991c,2026-04-24 09:49:00,Support,sup_013,xAI,Grok 4.3,chat,2915,436,0.0229,800
52d24287-0ac4-449e-bfb4-507741db0fc4,2026-04-24 11:48:00,Sales,sal_008,OpenAI,GPT-4o,completion,12169,584,0.0684,1800
5d692d67-ddab-43a1-9d56-616f0f50332a,2026-04-24 12:07:00,Marketing,mar_007,DeepSeek,DeepSeek V4 Pro,code-gen,622913,92750,0.8862,3500
c7d31a8f-090c-4a7f-8e40-e427f3e4e903,2026-04-24 14:09:00,HR,hr_006,OpenAI,GPT-5 nano,analysis,14497,1917,0.0017,600
9bfd456b-e080-4b79-ba1b-f01ab8e93047,2026-04-24 14:09:00,Support,sup_011,Anthropic,Claude Haiku,chat,1185,3460,0.0145,800
c8c72a91-2866-4f87-9798-17c8fb91517d,2026-04-24 14:51:00,Engineering,eng_023,DeepSeek,DeepSeek V4 Pro,code-gen,1201592,131665,1.57,5500
414aa01c-2c7f-403b-be86-475a2fdf3b32,2026-04-24 17:20:00,Product,pro_004,Anthropic,Claude Sonnet 4.6,chat,25043,1485,0.0958,4000
e294348c-21e6-4d22-ab5c-b714dfefe0fc,2026-04-24 19:11:00,Support,sup_002,Anthropic,Claude Haiku,chat,4811,1244,0.0087,800
119b4218-ad7c-4d01-b752-b3559f7d6e88,2026-04-24 20:38:00,Engineering,eng_007,Anthropic,Claude Sonnet 4.6,summarization,1524918,298355,8.8995,5500
ee499cb8-7669-403b-8e27-8f1a008d4268,2026-04-24 21:14:00,Marketing,mar_007,Anthropic,Claude Sonnet 4.6,chat,4175,1007,0.0272,3500
0f85f197-d9a8-4a82-9525-a125d895c7b0,2026-04-24 21:15:00,Product,pro_010,Amazon,Nova Act,search,639,224,0.0005,4000
66a81f79-ce1b-4bf9-88cc-43c40e4f3cb9,2026-04-24 21:20:00,Support,sup_016,OpenAI,GPT-5.5,search,593,143,0.0172,800
9d699551-db52-4253-9a49-2f484f4622cb,2026-04-24 21:26:00,Marketing,mar_002,OpenAI,o3,code-gen,15607,6108,0.3937,3500
3c4f5165-99a0-4319-920f-d515a4716a79,2026-04-24 21:58:00,Support,sup_013,Amazon,Nova Act,chat,1484,615,0.0012,800
67ffc958-cf40-49d2-8463-002844320484,2026-04-25 08:40:00,Product,pro_003,OpenAI,GPT-4.1 mini,code-gen,8333,15921,0.0283,4000
b7aa5933-333f-438d-89ae-bbbaedb174be,2026-04-25 08:48:00,Support,sup_007,Amazon,Nova 2,chat,1522,1561,0.0061,800
fb933c8c-1184-4eec-8294-d1ce9f7bcd5a,2026-04-25 09:05:00,Product,pro_001,OpenAI,GPT-5.1,analysis,9816,6187,0.136,4000
7a85b91d-a69a-4e28-bf21-6ec4fcd3342a,2026-04-25 09:25:00,Product,pro_001,OpenAI,GPT-5.5,completion,1922135,429038,53.6665,4000
74293203-c02f-4db1-95f2-614b423803d3,2026-04-25 09:27:00,Finance,fin_006,Meta,Llama 4 Behemoth,code-gen,242595,379735,3.4645,1300
332dd15c-3f65-4e2d-bb0d-0a19e1669446,2026-04-25 10:18:00,Support,sup_021,Google,Gemini 3 Pro,summarization,64703,1074,0.1696,800
b49eef6a-d925-4a93-8429-35b6f7ebd4fd,2026-04-25 10:38:00,Engineering,eng_013,Anthropic,Claude Sonnet 4.6,completion,12425,676,0.0466,5500
cc4a37c6-d5a0-4b92-9ff1-b95459e12502,2026-04-25 11:23:00,Sales,sal_004,OpenAI,GPT-4.1 mini,summarization,100000,2440,0.0432,1800
a6edbd4f-9b5c-4252-8833-ab2d1638b300,2026-04-25 13:38:00,HR,hr_001,Mistral,Mistral Large 3,search,390,66,0.0017,600
fe24108c-5c67-4cd8-bc3d-3458c179a007,2026-04-25 14:20:00,Engineering,eng_018,DeepSeek,DeepSeek V4 Pro,completion,3671713,123049,3.9736,5500
754c15ea-0f72-4c85-a6f4-40e6af2f8aa2,2026-04-25 14:44:00,Product,pro_006,Anthropic,Claude Opus 4.6,code-gen,1143311,407273,37.5214,4000
8e843e4f-658f-4669-9e17-66dd9d111df3,2026-04-25 15:22:00,Sales,sal_003,OpenAI,o3-pro,completion,3903,6206,0.565,1800
906731e9-0790-4bbd-a682-e1d7cdab64b0,2026-04-25 15:29:00,Legal,leg_001,OpenAI,GPT-5.5,code-gen,485832,41404,9.6092,2000
c4658e11-8d16-4c30-b5c5-63a6f0bb010a,2026-04-25 16:10:00,Engineering,eng_019,Anthropic,Claude Opus 4.7,code-gen,5449,7550,0.6372,5500
92c8b7b1-29e1-446b-8560-d9f9e6587f51,2026-04-25 16:37:00,Sales,sal_005,OpenAI,o3-pro,summarization,42477,5592,1.2753,1800
38a48d03-0854-49c1-974b-a01c04adb552,2026-04-25 17:22:00,Legal,leg_005,OpenAI,GPT-5.5 Pro,analysis,6257562,235603,212.4061,2000
d71d1f5c-c4dd-42d6-9e85-7eeec6f3659a,2026-04-25 17:46:00,Sales,sal_001,Anthropic,Claude Opus 4.6,completion,19905,3899,0.4649,1800
f10700a5-f3b7-4430-abad-4973cae92471,2026-04-25 18:27:00,Support,sup_014,OpenAI,GPT-4o mini,chat,2206,352,0.0005,800
af5e900e-8b32-4b86-aae2-6ea9e552695c,2026-04-25 18:37:00,Legal,leg_002,Meta,Llama 4 Behemoth,summarization,26535,1923,0.0673,2000
35a0dab2-a557-4d32-9327-caadfbcf0b19,2026-04-25 19:06:00,Engineering,eng_008,Qwen,Qwen3-Max,code-gen,599877,245657,1.8674,5500
5424fc6f-9adb-492b-b46d-73e6929857ff,2026-04-25 21:19:00,Marketing,mar_007,Google,Gemini 3 Deep Think,analysis,2062923,58015,18.0544,3500
bb7f2da9-8dda-425b-8242-1bde553c88d8,2026-04-25 21:46:00,Support,sup_001,Meta,Llama 4 Behemoth,chat,243,1517,0.0124,800
330ae89d-df61-4b2c-bb93-6e90acf5ea17,2026-04-26 07:20:00,Support,sup_021,OpenAI,GPT-4o mini,search,3936,134,0.0007,800
22af0ee0-32cc-4f48-aa35-d328e01a7d08,2026-04-26 07:35:00,Product,pro_014,Qwen,Qwen3-VL,search,991,152,0.0011,4000
3d7eec22-41d0-4f84-9b02-50b19dec6de2,2026-04-26 09:13:00,Engineering,eng_017,Anthropic,Claude Opus 4.7,code-gen,5004413,307202,96.4743,5500
cc523e1c-22c9-47ce-ab07-582025e0bc30,2026-04-26 09:16:00,Support,sup_013,OpenAI,GPT-5 nano,chat,4203,1239,0.0007,800
1604fc50-e5d1-46e4-8b07-81ae35e67dd2,2026-04-26 10:47:00,Support,sup_011,DeepSeek,DeepSeek V4 Flash,analysis,12161,3499,0.0039,800
6228082f-176d-4b6e-9c02-8219e8cc2a54,2026-04-26 11:29:00,Product,pro_011,OpenAI,GPT-5.2 Pro,analysis,21238,3652,0.423,4000
b0002fee-92ec-4019-8d2a-ea94d613e9ca,2026-04-26 12:18:00,Support,sup_013,Google,Gemini 3 Pro,chat,2360,1657,0.0221,800
b7ee9ae5-306d-44e5-82bc-2a1c8228f9cd,2026-04-26 12:39:00,Finance,fin_002,Google,Gemini 3 Pro,analysis,7787,8785,0.1055,1300
fa973af2-5ed4-4b55-9c00-8ce1d76a5451,2026-04-26 12:50:00,Finance,fin_003,OpenAI,o3-pro,summarization,30819,1129,0.6949,1300
51375a27-3f3d-4292-8539-f55ae3e6409d,2026-04-26 12:51:00,Product,pro_005,OpenAI,GPT-5.4 Pro,completion,5442,495,0.1314,4000
d8647646-6c5f-4a36-bf73-bbda3eb6d25b,2026-04-26 14:44:00,Engineering,eng_005,OpenAI,GPT-5.5,analysis,1390396,318377,39.2938,5500
31bfa7f1-f302-4a48-a433-c916cfe35021,2026-04-26 15:11:00,Product,pro_015,OpenAI,GPT-5.5 Pro,analysis,1637381,364663,91.3359,4000
0cbf7d74-cb04-44f1-abed-aa20536965f3,2026-04-26 15:24:00,Sales,sal_007,Anthropic,Claude Haiku,completion,8498,3438,0.0202,1800
e305ddef-4f08-496f-b3ac-429c5e4b1b4e,2026-04-26 15:35:00,Marketing,mar_009,OpenAI,GPT-5.4 Pro,summarization,1497874,43450,29.5896,3500
f2540467-5b55-4467-bf62-544b6550630b,2026-04-26 16:48:00,Legal,leg_002,Anthropic,Claude Opus 4.6,summarization,599763,367986,28.7893,2000
7c891039-0a92-4222-866a-beb9ed2266b3,2026-04-26 16:55:00,Engineering,eng_011,OpenAI,GPT-5 mini,chat,8224,1709,0.0059,5500
4685cc0f-e180-4183-9103-bf7f58615744,2026-04-26 18:41:00,Product,pro_006,OpenAI,o4-mini,analysis,51439,20000,0.1422,4000
d7531449-77cb-4c04-8dc1-7c157bf5f1ab,2026-04-26 19:40:00,Support,sup_005,Anthropic,Claude Haiku,chat,1188,817,0.0041,800
9c68d3a7-2524-4880-96b2-29d673f448bb,2026-04-27 07:37:00,Engineering,eng_024,Anthropic,Claude Opus 4.6,analysis,5818709,274290,84.8466,5500
a83151ce-1323-41e4-9fb5-9c6682ca33ce,2026-04-27 07:39:00,Finance,fin_008,OpenAI,GPT-5.5 Pro,completion,2645689,373573,122.1334,1300
82b6bce0-7311-46da-9582-1976b61b5052,2026-04-27 08:15:00,Product,pro_009,Anthropic,Claude Sonnet 4.6,summarization,40969,3079,0.1663,4000
92a36fc2-90b9-4882-ac07-126e1d1bb63d,2026-04-27 08:17:00,Finance,fin_007,Anthropic,Claude Opus 4.7,code-gen,1942670,55399,32.7411,1300
46a532dc-c69f-4927-b63e-9aa4950e4167,2026-04-27 09:20:00,Support,sup_007,DeepSeek,DeepSeek R1,chat,4646,830,0.0043,800
34d718da-ff1d-434b-9766-743f913ea6e1,2026-04-27 09:48:00,Support,sup_020,OpenAI,GPT-5 nano,chat,878,539,0.0002,800
50f9cf83-435c-4297-8614-9562162e3f3d,2026-04-27 10:28:00,Engineering,eng_025,Meta,Llama 4 Behemoth,completion,7299,3644,0.043,5500
4cfc58ad-0ef7-4d7b-a571-d9db550c97c0,2026-04-27 12:27:00,Legal,leg_003,Google,Gemini 3 Deep Think,analysis,54250,2266,0.4981,2000
20a6e1cc-4cb2-45ff-8b8e-ad8353eee86e,2026-04-27 12:45:00,Legal,leg_008,xAI,Grok 4.3,code-gen,747882,228663,8.1744,2000
948b08cb-3200-42dc-9bf7-737db5c06fbe,2026-04-27 12:45:00,Product,pro_002,DeepSeek,DeepSeek V4 Flash,analysis,53798,14124,0.0163,4000
c5b8f601-0e3a-48ba-b364-5e4e9d0f25d9,2026-04-27 13:23:00,Marketing,mar_003,Anthropic,Claude Sonnet 4.6,completion,3853,15000,0.2326,3500
dcf3e49c-80a1-4cd8-bf32-7e9c39b42b75,2026-04-27 16:03:00,Engineering,eng_010,Google,Gemini 3 Deep Think,code-gen,9731,5639,0.254,5500
308e2a47-4c55-4b5d-8184-323be00985dc,2026-04-27 16:04:00,Marketing,mar_011,Anthropic,Claude Opus 4.7,summarization,24354,1298,0.455,3500
bc3d3ce3-2d90-4b60-95ac-9f37df036055,2026-04-27 16:28:00,Sales,sal_001,Anthropic,Claude Opus 4.7,code-gen,15630,8050,0.8243,1800
af0aa9b2-a11a-45c6-8ad4-ceaddc144c47,2026-04-27 17:06:00,Product,pro_005,OpenAI,GPT-5.5,chat,6363,645,0.1319,4000
01d6620f-bee9-4590-9a2d-0eac88260c6e,2026-04-27 18:46:00,Product,pro_015,Anthropic,Claude Opus 4.6,analysis,1395389,189285,27.6343,4000
e1382450-e25d-4989-a9c2-732a436228c5,2026-04-27 20:01:00,Engineering,eng_005,Anthropic,Claude Sonnet 4.6,analysis,1416789,138747,6.2262,5500
6b673b99-03aa-4c7f-a730-fc651573bddf,2026-04-27 20:56:00,Sales,sal_005,xAI,Grok 4.3,analysis,427130,169845,5.4405,1800
18da3fd4-0b72-4bfa-99e1-df538c3ee5ae,2026-04-27 21:44:00,Marketing,mar_004,Anthropic,Claude Opus 4.6,chat,28530,1146,0.4043,3500
03ef15f6-9047-4d7c-b212-79f8192f4df7,2026-04-28 08:13:00,Engineering,eng_002,Anthropic,Claude Haiku,analysis,12614,7386,0.039,5500
23a5b78c-6ae5-4b78-b4e8-98a984ad7872,2026-04-28 09:31:00,Legal,leg_001,OpenAI,GPT-5.5 Pro,summarization,611126,35860,22.2604,2000
9b31c794-c242-4da8-9f98-6565277f3ced,2026-04-28 09:43:00,Marketing,mar_002,Anthropic,Claude Opus 4.6,chat,3846,274,0.0616,3500
376bd6d7-3297-4439-8490-44704a25f65a,2026-04-28 10:31:00,Marketing,mar_003,Anthropic,Claude Opus 4.6,summarization,530487,200947,18.1162,3500
6ba08c75-164f-4988-b855-4c56439ac7cf,2026-04-28 10:40:00,Product,pro_011,Anthropic,Claude Opus 4.6,completion,7325,390,0.1094,4000
1c0f9bb7-5e3e-4f1a-9efa-efd9f2dd1326,2026-04-28 11:08:00,Legal,leg_002,Anthropic,Claude Opus 4.7,code-gen,431937,135548,16.3683,2000
6716906f-77d6-49e8-ac9f-f877a02a16ed,2026-04-28 11:30:00,Support,sup_019,Amazon,Nova 2,chat,2898,2354,0.0097,800
0151a090-00b3-43a9-a794-2f54698704ce,2026-04-28 13:06:00,Finance,fin_006,xAI,Grok 4.3,summarization,21006,2476,0.152,1300
a8b3770f-33e7-4661-9b8d-6c4d3291d59d,2026-04-28 14:06:00,Sales,sal_003,Anthropic,Claude Haiku,completion,9251,1807,0.0144,1800
9ae30dce-ee52-4048-bd49-81be7dc5f506,2026-04-28 16:08:00,Support,sup_007,Google,Gemini 3 Pro,completion,1941,291,0.0076,800
033ab287-ea9e-401e-a851-503519ad505f,2026-04-28 17:00:00,Marketing,mar_010,Anthropic,Claude Opus 4.7,embedding,363,0,0.0054,3500
6e2c4270-50a8-4502-b835-050bfa20e7a1,2026-04-28 17:41:00,Engineering,eng_006,Mistral,Mistral Large 3,code-gen,951665,352105,5.9237,5500
ce02f60b-cae2-4d3d-a6b3-7e7c26345a40,2026-04-28 17:53:00,Product,pro_001,OpenAI,GPT-5.5,summarization,5806461,218296,98.5279,4000
390fae4c-0444-44b8-b019-e1e6923de6be,2026-04-28 17:55:00,Engineering,eng_023,Anthropic,Claude Opus 4.6,search,456,352,0.0261,5500
2327978e-dc5a-4a07-ba2a-1e7ca0596387,2026-04-28 19:06:00,Marketing,mar_009,OpenAI,o3-pro,chat,11934,5264,0.6488,3500
63f4a24d-0ede-463b-ab09-7234df669bc5,2026-04-28 19:18:00,Engineering,eng_022,OpenAI,o4-mini,embedding,1237,0,0.0013,5500
f0232ca4-4711-433d-aa3c-e33567de92e8,2026-04-28 19:32:00,Engineering,eng_015,Google,Gemini 3 Deep Think,code-gen,11748,7042,0.314,5500
517534f0-8f39-402a-b593-15fe22df8921,2026-04-28 20:16:00,Sales,sal_013,OpenAI,GPT-5.5 Pro,analysis,526899,167482,35.3075,1800
384afdd7-23be-45eb-903d-aee70e307265,2026-04-28 21:28:00,Support,sup_017,DeepSeek,DeepSeek V4 Flash,chat,3151,1077,0.0011,800
068866a1-b86e-4c6f-9f7c-a0205da969b6,2026-04-28 21:37:00,Product,pro_008,Google,Gemini 3 Deep Think,code-gen,10018,2805,0.1671,4000
58325b21-f681-4559-a0c1-083bd15f05e5,2026-04-29 07:18:00,Legal,leg_004,OpenAI,GPT-5 nano,embedding,592,0,0.0,2000
f80c95e4-156f-4bc6-a1cf-2931fea29f40,2026-04-29 09:31:00,Support,sup_013,OpenAI,GPT-4o mini,analysis,15995,5934,0.0059,800
fc76bc62-9de3-4711-b597-946ad0a6a1b1,2026-04-29 11:57:00,Marketing,mar_012,OpenAI,GPT-5.5 Pro,summarization,100000,2036,3.1904,3500
c42ba221-eae6-41ea-95cd-c8c04df5c1f7,2026-04-29 13:04:00,Product,pro_010,Anthropic,Claude Opus 4.6,chat,3558,1680,0.1411,4000
fff6ff42-84c7-4ed4-80e9-261afb6c6620,2026-04-29 13:14:00,Support,sup_002,Anthropic,Claude Haiku,chat,1260,982,0.0049,800
14efa5b7-b819-42c8-86c6-bc9e7aafbe3c,2026-04-29 13:23:00,Engineering,eng_016,Meta,Llama 4 Maverick,analysis,31530,5418,0.0262,5500
3dd6f1f4-86ad-452f-9662-f2a0f9fd1603,2026-04-29 14:33:00,Support,sup_018,Anthropic,Claude Haiku,chat,2447,533,0.004,800
336f76f2-be18-4024-b9d8-8d871c001b9d,2026-04-29 15:26:00,Finance,fin_002,OpenAI,GPT-5.4 Pro,code-gen,2376857,69876,47.0191,1300
3e63017c-b048-4fd8-90fe-534bce3db8d7,2026-04-29 16:48:00,Engineering,eng_021,Anthropic,Claude Opus 4.6,code-gen,15823,4071,0.4269,5500
56283521-334d-4110-aaab-43cf3127a722,2026-04-29 17:00:00,Product,pro_004,Google,Gemini 3 Deep Think,summarization,19637,1441,0.1998,4000
2e743cc8-78e6-448f-bef5-0c2d894a08c0,2026-04-29 17:25:00,Marketing,mar_003,xAI,Grok 4.3,chat,370,1763,0.0365,3500
30fa1b76-9d7b-496b-884d-8ef48dd4325d,2026-04-29 20:05:00,Finance,fin_001,Anthropic,Claude Sonnet 4.6,summarization,1527736,459724,11.2881,1300
183691b0-c8dc-40b6-ae01-9b734150a065,2026-04-29 20:42:00,Legal,leg_008,Anthropic,Claude Sonnet 4.6,analysis,19732,9575,0.1994,2000
895edb7e-3f5b-4780-ad5d-8a54da30651f,2026-04-29 21:35:00,Sales,sal_005,OpenAI,GPT-4o,completion,5495,3424,0.0775,1800
0e3b5b8c-5b2f-48ce-9253-ab01b12025f4,2026-04-30 08:29:00,Engineering,eng_019,OpenAI,GPT-5 nano,completion,12822,1135,0.0014,5500
3dda7be2-1926-429e-b443-0b1c6f984872,2026-04-30 08:32:00,Marketing,mar_008,Amazon,Nova Premier,summarization,10811,4301,0.1377,3500
de088fe1-73bd-457b-9069-e3007b705eeb,2026-04-30 08:52:00,Marketing,mar_012,OpenAI,GPT-5.4 Pro,summarization,2345978,85279,47.5631,3500
fd1d34bd-fe4c-4d49-9b61-095630bd3696,2026-04-30 09:39:00,Product,pro_006,Google,Gemini 3 Deep Think,chat,2767,12237,0.4068,4000
e3cf757e-03cc-4971-ae71-25121f32fe91,2026-04-30 10:53:00,Finance,fin_001,Anthropic,Claude Opus 4.6,summarization,28432,2115,0.4603,1300
f3ea5009-51c1-48ef-8787-2ec308953167,2026-04-30 11:23:00,Support,sup_012,Google,Gemini 3 Pro,embedding,1281,0,0.0031,800
9631c379-3c00-4573-9d88-0728795cd10b,2026-04-30 11:55:00,HR,hr_001,Anthropic,Claude Opus 4.6,analysis,2212477,77456,30.6781,600
a843cbde-cc20-4c07-a278-5072d4f8a695,2026-04-30 13:13:00,Support,sup_004,OpenAI,GPT-5 mini,chat,490,380,0.0008,800
36b2e86c-e7da-453b-8823-f264d1b64dcd,2026-04-30 13:18:00,Engineering,eng_013,Anthropic,Claude Opus 4.6,code-gen,1995926,100455,29.4797,5500
77530a83-1eb1-4bc3-8eab-6247333d7d99,2026-04-30 13:55:00,Support,sup_018,OpenAI,GPT-5 mini,search,995,140,0.0006,800
b5200692-7713-4e96-8a58-4214b2a20a40,2026-04-30 14:47:00,Engineering,eng_013,Google,Gemini 3 Pro,analysis,3622,2154,0.0301,5500
b6fd1de3-a282-48b5-84db-02f3beededc7,2026-04-30 15:08:00,Support,sup_008,OpenAI,GPT-4o mini,chat,1086,496,0.0005,800
15e48594-5470-41c9-8b0c-3b75b8967c9c,2026-04-30 16:24:00,Sales,sal_004,OpenAI,GPT-5.2 Pro,chat,6811,5818,0.355,1800
d5c61afa-0a0b-4e45-ab9e-e4685f34d875,2026-04-30 16:34:00,Finance,fin_006,Google,Gemini 3 Deep Think,code-gen,10989,10583,0.4195,1300
a0a80ef8-05c3-45b3-8f09-88372e125edc,2026-04-30 19:12:00,Product,pro_010,Google,Gemini 3 Deep Think,summarization,1732105,47523,15.1218,4000
59a50cac-307c-4b2f-bea9-4fb1b1b9c8ea,2026-04-30 19:39:00,Marketing,mar_006,OpenAI,GPT-5.2,embedding,665,0,0.0039,3500
dcc712a6-28fb-43fd-bec3-166e433a5d74,2026-04-30 20:56:00,Engineering,eng_020,Anthropic,Claude Sonnet 4.6,code-gen,2984055,45176,9.4696,5500
bb15cb41-e18c-4ce8-bf4a-a0aee25a29a6,2026-04-30 21:21:00,Sales,sal_013,OpenAI,GPT-4o,summarization,57214,2941,0.3247,1800
240862d1-a943-48d4-beb7-fd3636a2338c,2026-05-01 07:18:00,Legal,leg_001,Google,Gemini 3 Deep Think,analysis,1415911,99797,14.2792,2000
d98e2c07-7b8f-4135-920b-c9fe6c56925a,2026-05-01 07:40:00,Product,pro_006,OpenAI,o3-pro,chat,6849,1406,0.2453,4000
b97af5f7-7dbe-4e2e-9619-8f8db31e2601,2026-05-01 11:00:00,Legal,leg_008,OpenAI,o3,analysis,5942,5343,0.2686,2000
c0458f35-9744-49d4-b6f6-b4866085c714,2026-05-01 11:01:00,Engineering,eng_015,Google,Gemini 3 Deep Think,embedding,100,0,0.0008,5500
554b596b-aa13-4fa7-943f-ad550b0acbfc,2026-05-01 11:43:00,Engineering,eng_001,OpenAI,GPT-5.5 Pro,analysis,204516,188659,28.2959,5500
b1fe2a89-a960-4530-9d0a-6db887e82250,2026-05-01 13:54:00,Sales,sal_010,Anthropic,Claude Opus 4.6,summarization,383322,529455,35.7622,1800
19912d37-c160-4236-a657-81a240653c16,2026-05-01 15:24:00,Sales,sal_002,OpenAI,GPT-5.2,completion,3779,442,0.0327,1800
b417b8c6-1dc2-45b0-8ef5-158df984926f,2026-05-01 16:37:00,Engineering,eng_011,Anthropic,Claude Opus 4.6,code-gen,4148395,161987,58.5102,5500
ddf0deba-03f8-4461-9c12-cea4c98586d4,2026-05-01 16:49:00,Sales,sal_011,OpenAI,GPT-5 nano,summarization,99253,1050,0.0081,1800
eb52e3d1-004a-45ef-a659-4a1e21edc8f4,2026-05-01 17:57:00,Support,sup_010,OpenAI,GPT-5 mini,search,518,292,0.0007,800
8fe32b14-0bb6-4eb8-b644-dec706cd30a0,2026-05-01 21:11:00,Finance,fin_005,OpenAI,GPT-4.1,analysis,18457,5008,0.1135,1300
78ce606a-530a-4c4b-86a0-65040688b988,2026-05-01 21:29:00,Support,sup_015,DeepSeek,DeepSeek V4 Pro,chat,2541,1142,0.0059,800
4ac77042-0330-43aa-be03-2884046df786,2026-05-02 08:05:00,Support,sup_005,DeepSeek,DeepSeek R1,chat,3461,846,0.0037,800
2ec4c7d4-3fd4-4f5b-b6bb-69a93805476b,2026-05-02 08:12:00,Engineering,eng_023,Anthropic,Claude Sonnet 4.6,analysis,696144,192866,4.8986,5500
e7f0a480-7169-41ac-95e3-72e260219cec,2026-05-02 09:14:00,Sales,sal_014,OpenAI,o3,analysis,44779,3660,0.5843,1800
043a4ae1-f857-4160-83b7-1767e3712106,2026-05-02 09:35:00,Support,sup_016,OpenAI,GPT-4o mini,chat,1453,605,0.0006,800
a0163613-42c1-4c4e-8498-d23973cec574,2026-05-02 09:52:00,Sales,sal_002,Qwen,Qwen3.6,summarization,29375,1743,0.0179,1800
7b4601c1-8883-4711-b2c5-e0e94d50e688,2026-05-02 10:20:00,Engineering,eng_014,DeepSeek,DeepSeek V4 Pro,analysis,1168003,227295,1.8191,5500
